gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,celltype,nlog10padj
Arl3,4.9343476,-0.7298220264661601,0.482612740359042,-1.5122311647288995,0.1304750654457124,0.5092763216506101,Oligodendrocyte,0.29304651548990296
Arl5a,4.1395044,0.8144983329817532,0.49484026597723163,1.6459823280008292,0.09976739742411128,0.4418902758930587,Oligodendrocyte,0.3546855552886959
Arl6,3.3900316,-0.23529172298688067,0.7123995810956715,-0.3302805465227839,0.7411879906016117,0.9410346806921138,Oligodendrocyte,0.026394370881275404
Arl6ip1,3.2649813,0.3994608710890781,0.550938193484939,0.7250556883019913,0.4684178673270144,0.8316097886768715,Oligodendrocyte,0.08008040733560137
Arl6ip5,4.2302504,-0.14541798443681866,0.6484919017691396,-0.22424024731859624,0.8225703679246974,0.9672604993346876,Oligodendrocyte,0.014456547439365967
Arl6ip6,2.8859804,0.3521947536103381,0.8976233200164033,0.3923636404676986,0.6947895472558487,0.9256142529596664,Oligodendrocyte,0.033569966573511044
Arl8a,4.7786913,0.09537182396724256,0.6323350307854829,0.15082483070528643,0.8801138982595176,0.9796289905028451,Oligodendrocyte,0.008938371128871967
Arl8b,8.555465,0.16177673803728787,0.35177587615676736,0.4598858222022956,0.6455981772588515,0.910727701105342,Oligodendrocyte,0.04061145352602452
Armc1,7.2419305,0.18547131776531844,0.5838239808197369,0.3176836235895988,0.7507249346745698,0.9456145953539856,Oligodendrocyte,0.024285833170963844
Armc8,16.29356,-0.48047724113439,0.3610494853422726,-1.3307794655319911,0.18326158654093627,0.591010386168921,Oligodendrocyte,0.22840488694240607
Armc9,2.855064,-0.5217179152203625,0.8955378246225516,-0.5825749631962831,0.5601794638537873,0.8744960469326435,Oligodendrocyte,0.05824214936337193
Armh3,14.305098,-0.5242043489974673,0.2903279041745785,-1.805559649830474,0.0709871502170476,0.3664770503393163,Oligodendrocyte,0.43595321672016774
Arnt,25.995287,0.3886271256061507,0.33578271432113066,1.1573768065811794,0.24711844570911978,0.673160074121121,Oligodendrocyte,0.1718816504251017
Arnt2,50.729683,-0.22871372213614533,0.1445250027857086,-1.5825201019042068,0.1135308870226809,0.47781153000897686,Oligodendrocyte,0.32074337455504476
Arntl,7.3129263,-0.4943765200613384,0.5277616199624257,-0.936742084611109,0.34889124274038574,0.7613915041114672,Oligodendrocyte,0.11839197351336976
Arpc1a,8.953439,-0.6802662598578473,0.35801975848687934,-1.9000802154967589,0.057422593623811975,0.32535360049847833,Oligodendrocyte,0.4876443828198779
Arpc1b,2.5705569,0.1508980098095593,0.8142854815493162,0.18531339834581143,0.8529832296748769,0.9751033966778944,Oligodendrocyte,0.010949330736534035
Arpc2,7.0298066,-0.8505923422748771,0.5422067879294697,-1.568760039915845,0.11670386275654976,0.4839191486250201,Oligodendrocyte,0.3152271925686943
Arpc5,4.0535054,-0.16866252285529784,0.6583702084574664,-0.25618188777172496,0.7978103935416161,0.9607772926751522,Oligodendrocyte,0.017377269741720075
Arpp19,5.015816,1.0266221549614574,0.6775850080735714,1.5151193469882498,0.12974218300115353,0.5082680624788412,Oligodendrocyte,0.29390717875878064
Arpp21,9.564904,-0.577818995140433,0.34606547651980757,-1.6696811278352426,0.09498246956382318,0.43111214164719747,Oligodendrocyte,0.36540974570068285
Arrdc2,2.7906516,-1.0493361142616366,0.9300425326701042,-1.128266802217149,0.25920725921353005,0.6827572652480096,Oligodendrocyte,0.16573366981828025
Arrdc3,65.72331,0.937322826865977,0.17160312572202685,5.46215474177498,4.703897680792235e-08,3.3154368481170103e-06,Oligodendrocyte,5.479459240041374
Arsb,9.335014,0.03632312904105242,0.44249140892343264,0.08208776104698942,0.9345769255465971,0.9920072195692805,Oligodendrocyte,0.003485167152584616
Arsg,56.58527,0.5002540299798629,0.20789264694320575,2.406309397352218,0.016114610545941745,0.14926705720198608,Oligodendrocyte,0.826036029207475
Arsk,3.5261612,0.18651242793753275,0.7795117674437357,0.23926826473597143,0.8108975718596957,0.9633766747410843,Oligodendrocyte,0.016203873024562877
Arv1,2.5352366,0.6739093787024283,0.83686884377859,0.8052747855442018,0.42066112875832284,0.8010258482374235,Oligodendrocyte,0.09635346947661547
As3mt,2.6519272,0.5876661907645887,0.8593266250056776,0.6838682448140205,0.49405836778459056,0.8453804184529333,Oligodendrocyte,0.07294781595380422
Asah1,8.058581,-0.6090086338059639,0.48282077749475716,-1.2613554805283353,0.20718080052039423,0.6236782861026301,Oligodendrocyte,0.20503937602256916
Asah2,12.484894,-0.42460791443984486,0.5077170178877278,-0.8363082179249287,0.4029815311766033,0.79229998867507,Oligodendrocyte,0.10111035028110586
Asap1,21.364178,-1.0611074185656786,0.3141075005104034,-3.3781664456959826,0.0007297089833859139,0.014387702527724837,Oligodendrocyte,1.8420085499960863
Asap2,7.5332136,-0.585112256291879,0.5333999814276904,-1.0969484001963712,0.27266394921037373,0.6977698068196667,Oligodendrocyte,0.15628782682729764
Asb3,14.236069,-0.7406903517842431,0.33193486313253506,-2.2314328323159596,0.025652472072285402,0.20244653635425236,Oligodendrocyte,0.6936896491504623
Asb7,5.1881647,-0.28502862446152183,0.6677402074929593,-0.4268555663761302,0.6694845310319095,0.916152453534405,Oligodendrocyte,0.03803225098326823
Ascc2,4.199867,-1.2729642366065517,0.5669107056774625,-2.245440461536795,0.02473987037432092,0.1975324025199686,Oligodendrocyte,0.7043616540558552
Ascc3,24.56726,-0.3583895021505661,0.2697242677934177,-1.3287254613109463,0.1839385615926098,0.5918392898170487,Oligodendrocyte,0.22779620716399127
Ash1l,54.701626,0.0032257301791704346,0.22778039571357736,0.014161579485649115,0.9887010720403754,0.9978546029464825,Oligodendrocyte,0.0009327350034429698
Ash2l,4.410572,-0.45852002440079515,0.4951956280588411,-0.9259371416467997,0.3544786478439965,0.7636561546412673,Oligodendrocyte,0.11710214372238112
Asic2,15.19166,-0.6820309407155242,0.35900093291054325,-1.8998026974082385,0.05745901682626786,0.32535360049847833,Oligodendrocyte,0.4876443828198779
Aspa,108.1432,-0.5628065105234039,0.10219632189784515,-5.507111215665687,3.647698312188497e-08,2.658255824856949e-06,Oligodendrocyte,5.575403225809629
Asrgl1,7.929056,-1.2093482518683374,0.4157868562512599,-2.908577396533979,0.003630772923198697,0.050485033027334265,Oligodendrocyte,1.2968373552885033
Astn1,2.8919654,0.5514639279175271,0.6177250020071171,0.8927337020934979,0.3719997976468127,0.7723985388878382,Oligodendrocyte,0.1121585564275335
Astn2,5.32708,-1.2424778201628979,0.7049315580599108,-1.7625509965568913,0.07797624815245839,0.38405650897259025,Oligodendrocyte,0.41560487008715696
Asxl1,15.099446,0.1545738181230543,0.26071791054450305,0.5928776346827519,0.5532630467198212,0.8706799289439122,Oligodendrocyte,0.0601414668525083
Asxl2,31.908522,-0.34639281976386777,0.18397099745452078,-1.882866454803557,0.05971846828528217,0.33320623068730687,Oligodendrocyte,0.47728688623338894
Asxl3,24.770716,-0.4806787342330413,0.36236009473925135,-1.3265222666942127,0.18466676464253662,0.5923082576658688,Oligodendrocyte,0.22745221260011472
Atad1,7.0000696,0.5424514852280308,0.5262218485893864,1.0308418144973461,0.3026150059956795,0.7262328757367933,Oligodendrocyte,0.138924094960576
Atad2b,34.706112,-0.14790381580261147,0.23763160113204007,-0.6224080261127757,0.5336736041904762,0.8668838518929801,Oligodendrocyte,0.06203908690791973
Atad5,3.6418478,0.5524724364095339,0.7831752043384539,0.7054263635379084,0.48054494228505307,0.8364182759273192,Oligodendrocyte,0.07757648631865116
Atat1,10.41296,0.5114640274995319,0.4428058811811528,1.1550524716050257,0.24806893968369836,0.6733770421161746,Oligodendrocyte,0.17174169438129036
Atf1,8.186335,-0.008575108630530789,0.4878302245186962,-0.017578059331996448,0.9859754600899957,0.9978546029464825,Oligodendrocyte,0.0009327350034429698
Atf2,14.150601,-0.4244425303811673,0.28981075884155955,-1.4645506332399876,0.14304355915866993,0.5312798938588515,Oligodendrocyte,0.27467661953423206
Atf6,14.884725,0.518105360810618,0.2573889976658388,2.012927380381893,0.044122269619648345,0.28034364870690626,Oligodendrocyte,0.5523092785624151
Atf7ip,44.346462,-0.13567809480455292,0.2256069968373571,-0.6013913429394434,0.547579363335231,0.8692862489666104,Oligodendrocyte,0.06083719032208601
Atg10,13.464625,-0.3411769069271777,0.3814378283301199,-0.894449584145341,0.3710813929371781,0.7723985388878382,Oligodendrocyte,0.1121585564275335
Atg12,3.2173927,-0.0439585939500426,0.7425565831656912,-0.059198982200975046,0.9527936203085751,0.9946902193608017,Oligodendrocyte,0.0023121523895457876
Atg13,8.639085,-0.8803846466489952,0.4874585742985404,-1.806070696193786,0.07090729743068137,0.3664770503393163,Oligodendrocyte,0.43595321672016774
Atg14,4.31552,-1.1025433099674218,0.5427143358896303,-2.0315352609215793,0.042200726374703755,0.2735332702232118,Oligodendrocyte,0.5629898422900141
Atg16l1,8.403561,-0.5594766369127886,0.3687822725133766,-1.5170920041784142,0.12924345673095883,0.5082271152194797,Oligodendrocyte,0.29394216794355893
Atg16l2,3.2669785,2.077382431919282,0.8520417916095068,2.4381226981778763,0.014763761859050518,0.14054346534698348,Oligodendrocyte,0.8521893423704617
Atg2a,4.31677,0.20909404857832734,0.677703058611385,0.3085334290902589,0.7576764673351765,0.9474715512919257,Oligodendrocyte,0.023433821256902156
Atg2b,10.394419,0.12304284288304379,0.4259862832223091,0.28884226494877896,0.7727020871571342,0.9510079160491494,Oligodendrocyte,0.021815868044546393
Atg3,8.992789,0.5307018909021437,0.447255391331475,1.1865746085748665,0.23539545634472325,0.6600114029747796,Oligodendrocyte,0.18044856111533747
Atg4a,41.752705,0.5975450062546572,0.28231034912211384,2.116624516645644,0.03429172769410175,0.2411574531719825,Oligodendrocyte,0.6176993113019366
Atg4b,5.262004,-0.42254073047566526,0.4601531929764119,-0.9182609985655915,0.3584822406130024,0.7644711002606532,Oligodendrocyte,0.11663892782466306
Atg4c,28.68575,-0.09735023400154406,0.22437217846239774,-0.4338783652620232,0.6643767710386674,0.9161465299677878,Oligodendrocyte,0.03803505901003484
Atg4d,3.2260697,0.4821743900995855,0.7348936443191411,0.6561145191918307,0.5117504431797031,0.8578605023449807,Oligodendrocyte,0.06658332752109182
Atg5,5.5938706,-0.7178904472621136,0.5947413603061125,-1.2070632634202816,0.22740778127285755,0.6500005920518055,Oligodendrocyte,0.18708624778065977
Atg7,14.117405,0.45450459481984434,0.3592808685756671,1.2650397907956583,0.20585706432964324,0.6222427972327794,Oligodendrocyte,0.20604012186306228
Atl1,9.976166,-1.0721479920013053,0.48378691734484985,-2.216157472561549,0.02668071928812618,0.20657344782170423,Oligodendrocyte,0.6849255018173193
Atl2,4.056563,-1.0997726996786936,0.7918877843133522,-1.3887986675186677,0.1648939805613553,0.5659268914953498,Oligodendrocyte,0.24723966893697957
Atl3,14.2911415,-0.12959694670885774,0.3532659228495006,-0.36685380141822793,0.7137280734924387,0.9336964340225571,Oligodendrocyte,0.02979429984933409
Atm,8.903066,0.5832306057143343,0.4566731409314986,1.2771292056386112,0.20155663544192148,0.6170470736544496,Oligodendrocyte,0.20968170298696065
Atosa,46.702164,0.839509795050519,0.3688201151794511,2.2762039284165714,0.02283380690979399,0.18850985154858832,Oligodendrocyte,0.7246659485807805
Atp10b,20.04467,0.4749567064642226,0.32444792394587413,1.4638919574145803,0.1432234712161063,0.5316261050224963,Oligodendrocyte,0.27439370156515513
