3715,9100
29811,78496
210,485
48631,127086
7587,20115
16399,43299
7587,20116
210,484
16400,43302
210,490
210,486
48641,127111
48647,127117
3715,9101
210,488
48648,127118
210,489
40509,104790
7587,20119
16412,43334
16412,43337
7589,20124
3715,9099
3715,9098
16412,43338
40511,104796
40511,104792
24292,63737
16425,43362
40511,104793
3721,9123
3721,9126
29818,78508
29818,78509
29818,78507
213,497
213,499
3721,9125
16425,43365
3727,9135
3727,9136
7589,20128
29822,78520
40512,104810
29822,78524
40513,104813
7590,20134
51366,134743
40513,104811
29822,78521
40514,104820
40514,104818
24303,63758
51368,134748
51368,134746
29822,78527
29822,78522
51368,134749
16428,43371
48648,127120
16428,43373
51369,134750
7590,20136
7590,20137
48680,127172
29826,78531
16429,43374
16429,43375
29848,78561
7590,20141
44629,115300
7592,20144
214,502
35364,93565
24322,63796
7592,20145
44629,115303
51370,134758
48683,127180
48684,127182
48684,127181
48684,127185
48684,127183
48684,127184
40516,104836
3727,9139
51370,134756
3727,9143
40518,104840
3734,9154
35367,93568
16429,43381
16429,43380
16429,43382
51371,134763
51371,134761
3735,9158
48687,127191
24322,63795
44629,115302
29848,78560
48698,127217
29854,78573
48701,127226
44630,115306
48701,127229
51390,134792
44632,115321
51412,134814
267,582
24323,63804
44633,115323
44633,115328
44633,115326
51414,134816
51423,134829
51423,134830
24326,63813
40519,104842
267,584
29855,78576
44635,115335
29855,78577
29855,78578
44647,115351
48704,127237
48704,127242
40519,104844
29855,78579
29856,78581
29856,78587
29857,78593
29857,78590
48704,127244
7594,20152
24339,63864
16433,43394
24339,63863
35373,93585
7595,20155
48708,127248
48709,127251
48709,127249
16433,43397
16433,43395
29870,78623
29870,78622
40520,104850
48711,127255
44654,115363
3735,9159
24340,63869
7595,20159
44655,115364
51429,134845
51429,134846
7596,20163
51429,134843
40520,104851
48712,127256
24341,63870
7596,20164
51429,134848
35373,93586
51432,134855
51434,134859
51438,134864
51438,134865
51438,134866
44655,115367
44655,115368
7613,20203
7613,20202
7613,20195
7613,20201
7613,20204
44656,115373
48712,127257
51438,134867
40520,104857
29883,78657
29883,78656
29883,78660
35458,93679
29885,78662
35475,93707
29887,78671
29887,78669
35474,93706
29897,78686
35478,93712
35478,93713
35478,93715
48714,127260
40524,104871
48714,127262
48714,127261
7614,20212
7621,20224
35480,93721
7621,20225
40526,104886
7621,20223
44657,115391
35481,93729
44662,115396
29913,78719
7621,20220
29913,78717
40528,104898
40528,104897
48715,127264
51459,134891
51459,134892
51459,134890
51459,134893
48715,127265
40530,104903
7623,20230
51463,134901
272,591
35482,93730
275,598
40530,104905
7623,20231
276,599
35483,93735
35483,93737
7623,20234
279,603
279,604
29929,78756
29929,78757
7652,20287
317,668
29929,78758
48715,127267
7652,20285
29929,78759
35483,93734
48719,127279
48719,127276
48719,127277
48719,127275
318,674
48720,127280
29930,78760
29930,78762
29930,78765
29930,78761
7655,20298
7655,20297
48722,127284
7655,20301
35486,93746
35486,93747
51466,134904
29937,78774
29941,78780
320,686
7655,20306
7658,20316
331,702
24343,63879
332,703
51468,134906
333,704
334,705
51468,134910
51472,134915
7663,20331
29947,78788
29947,78787
48723,127289
29952,78794
44662,115399
44664,115405
44664,115406
35486,93748
334,708
29954,78801
29953,78800
40530,104907
390,777
40531,104912
40531,104913
29955,78812
29955,78810
51477,134927
51478,134928
40532,104916
390,788
29967,78834
29967,78835
394,796
394,798
29970,78842
29970,78841
29976,78851
40553,104987
40562,105004
7666,20343
393,793
7673,20354
40563,105013
40563,105014
40563,105012
16433,43399
16434,43405
16434,43404
48724,127296
16434,43402
48724,127297
48726,127299
30010,78903
48726,127302
16465,43468
16465,43470
16466,43471
30010,78908
30015,78919
16466,43474
16486,43496
48729,127307
44670,115422
44671,115423
16486,43495
30015,78921
30019,78927
30021,78929
48730,127313
48730,127309
48730,127310
44671,115427
44682,115444
16489,43506
16489,43503
40577,105043
40577,105044
40577,105042
48760,127359
48760,127360
40582,105055
44683,115449
40582,105054
16491,43512
44691,115467
16491,43516
48774,127380
30026,78938
40585,105059
40585,105060
16494,43525
16494,43527
16494,43526
30030,78949
30030,78948
30027,78941
30027,78940
44692,115472
30027,78942
44693,115480
16520,43582
30031,78950
35560,93840
412,823
435,850
30032,78951
30032,78953
48776,127382
35560,93843
40588,105063
48778,127392
30039,78963
30047,78975
35562,93845
35563,93849
35564,93850
44697,115490
48778,127394
441,861
441,860
35566,93862
48780,127397
48780,127398
441,863
16524,43588
441,862
441,859
48781,127403
48781,127402
441,865
40590,105068
40590,105070
40591,105071
442,869
442,871
40596,105087
40597,105089
16537,43610
40603,105106
40604,105110
40612,105134
40612,105131
16550,43641
16550,43643
16552,43645
48784,127408
16553,43649
48785,127411
442,870
48790,127425
40617,105155
30067,79017
30067,79019
40619,105158
444,875
40619,105161
44698,115492
44698,115495
30073,79029
48796,127447
444,874
48797,127448
44698,115496
7680,20364
30073,79028
44700,115501
44700,115504
16557,43663
24344,63882
444,881
44700,115506
48800,127457
48800,127456
446,886
30077,79042
7681,20371
30078,79051
30078,79048
446,884
44701,115519
24348,63901
30085,79073
24348,63898
44709,115534
30085,79072
44711,115538
44712,115539
24348,63899
24348,63902
24348,63900
44712,115543
24348,63903
30095,79089
44712,115541
44712,115540
30100,79098
30100,79097
462,926
30101,79103
30101,79104
30101,79106
30101,79107
24348,63904
24351,63908
24352,63910
24352,63911
24352,63909
464,929
24352,63912
464,932
30106,79113
48800,127458
7681,20372
40620,105165
24353,63918
24353,63919
464,930
479,967
484,977
484,976
484,978
30108,79119
30114,79136
30115,79137
484,975
44712,115546
485,983
44714,115552
44714,115553
486,985
30115,79140
30117,79143
30117,79144
30123,79150
40625,105175
486,984
44714,115555
44717,115561
16566,43683
7681,20375
7682,20377
30131,79158
40625,105179
30131,79160
40628,105183
16566,43684
7682,20378
30132,79163
7686,20392
7698,20431
7700,20436
7700,20437
501,1003
40633,105195
501,1004
7704,20444
16568,43690
7706,20452
7706,20453
40634,105199
16569,43693
16569,43694
16569,43691
7706,20455
44722,115576
40634,105201
7707,20460
16569,43695
7707,20462
7707,20461
504,1007
44733,115591
44733,115594
16569,43692
44733,115592
40642,105222
40660,105262
30133,79177
30133,79178
40660,105264
506,1019
507,1027
507,1030
507,1021
507,1029
40661,105265
30134,79184
507,1024
30135,79187
40661,105266
24353,63924
44736,115598
7717,20485
16571,43703
16573,43709
16575,43717
16575,43716
509,1038
35566,93863
509,1040
24358,63938
40672,105304
40672,105305
24361,63946
24361,63947
509,1039
40673,105321
509,1044
512,1051
512,1054
7736,20508
512,1053
7736,20507
513,1058
7754,20530
24364,63958
40673,105327
40675,105330
40675,105331
7757,20536
44739,115604
44739,115607
516,1062
44741,115609
16575,43713
44742,115611
40675,105333
44745,115617
44745,115615
40675,105338
40677,105344
30141,79212
40677,105349
30141,79209
30141,79214
40677,105348
48804,127466
30141,79210
44745,115616
48804,127467
30141,79219
30143,79222
40678,105353
7758,20542
7758,20546
7758,20543
7758,20545
30143,79223
40681,105359
40681,105360
48807,127471
48809,127474
48809,127476
520,1074
520,1075
40682,105365
520,1076
51480,134930
51483,134934
30145,79233
30147,79235
48809,127475
521,1083
44747,115621
44747,115619
44747,115620
44747,115622
521,1080
24365,63962
521,1082
7759,20552
40686,105381
40686,105380
526,1101
40686,105384
7760,20559
7761,20569
40687,105388
24367,63966
24367,63967
30148,79236
44748,115625
30148,79240
44748,115626
51489,134946
30150,79243
51512,134982
30154,79250
7771,20598
24369,63969
30154,79251
24370,63971
526,1100
24372,63977
40687,105389
51518,134992
51518,134991
40688,105395
7771,20599
24373,63981
3735,9160
51518,134994
24375,63989
40688,105397
48809,127478
24383,64008
7780,20617
48812,127484
48814,127486
48814,127487
51524,135001
40689,105406
40689,105405
7780,20619
44763,115672
44763,115669
48814,127488
44763,115673
48816,127494
48819,127498
48820,127500
7780,20620
48821,127501
51532,135019
7780,20622
527,1106
51542,135031
16580,43740
24384,64013
24384,64014
24384,64011
51543,135033
51546,135039
7782,20629
51546,135041
51546,135040
44764,115688
7784,20639
7784,20642
7784,20641
24386,64019
24388,64024
51549,135046
7845,20722
51553,135053
30156,79259
44768,115694
44768,115693
44768,115695
48830,127528
7845,20725
48830,127527
7847,20729
48830,127529
48830,127526
7864,20750
40696,105442
7864,20752
7866,20760
7866,20757
7866,20759
40696,105443
7872,20775
7874,20780
40697,105445
30159,79263
51555,135055
48831,127531
30162,79276
40697,105448
44771,115704
44773,115712
44773,115713
16581,43741
40699,105465
51556,135059
51556,135058
7875,20784
51556,135057
30171,79292
30171,79293
44773,115714
16586,43757
16586,43760
16587,43764
16587,43763
30177,79302
542,1156
542,1155
30179,79307
16587,43766
30180,79309
545,1169
51556,135062
30180,79312
30181,79314
44775,115728
44775,115729
44778,115738
51557,135063
44781,115752
44781,115751
30181,79315
44782,115755
7878,20795
7878,20797
546,1171
546,1172
44782,115756
44782,115757
30191,79335
40699,105464
546,1175
30191,79337
554,1200
30192,79340
554,1199
554,1198
556,1203
7880,20799
556,1204
556,1206
557,1208
557,1211
35573,93877
558,1212
558,1213
30193,79345
35573,93876
35573,93874
7905,20841
7909,20846
44782,115760
40699,105476
51557,135066
48833,127540
44785,115764
30198,79352
16590,43779
558,1216
558,1218
44789,115786
7920,20858
40699,105479
40699,105480
44792,115797
16590,43778
563,1225
40699,105485
563,1227
40699,105484
563,1230
44793,115798
563,1228
44793,115800
30220,79380
24419,64069
24419,64072
48838,127564
48838,127561
35577,93892
48838,127562
16594,43809
16594,43806
44796,115808
16600,43818
16600,43816
16600,43820
563,1226
44796,115810
24423,64079
3735,9161
44796,115809
35603,93944
24424,64080
7920,20862
7922,20865
48838,127565
48838,127566
35616,93968
48838,127568
48839,127570
48839,127569
35616,93971
24428,64086
24428,64087
16600,43824
24453,64118
16600,43832
565,1238
7931,20878
7931,20879
44797,115830
44797,115826
44797,115822
44797,115824
44797,115827
44797,115825
48839,127572
576,1268
7933,20884
7933,20885
580,1280
44797,115823
44797,115828
24464,64129
7939,20897
7945,20903
7945,20904
24471,64136
44798,115833
44800,115839
44800,115838
44801,115841
44801,115844
44801,115843
44802,115855
44802,115852
44802,115862
35616,93969
44803,115877
44803,115880
44803,115885
7951,20926
44804,115888
44804,115889
7954,20930
35617,93975
588,1293
44804,115897
44804,115901
44804,115900
35618,93979
44811,115913
16609,43848
44811,115912
588,1294
588,1295
16609,43851
35620,93983
35620,93984
51558,135069
51558,135071
588,1296
7954,20940
588,1298
44812,115918
7954,20939
44812,115920
589,1299
44812,115922
44817,115933
7956,20943
44817,115932
589,1302
35620,93988
35621,93990
35621,93992
593,1308
7956,20946
7957,20954
30222,79383
30222,79384
7957,20955
593,1309
596,1313
24567,64238
24567,64239
16613,43872
16613,43875
16613,43873
48840,127575
48840,127576
24569,64247
24569,64246
35633,94022
24570,64250
51559,135077
44817,115938
35642,94047
7958,20958
44820,115943
44820,115944
35642,94048
16616,43891
16620,43899
7959,20959
51560,135082
51560,135086
7965,20974
7965,20976
7965,20978
51560,135083
35644,94050
35644,94051
16623,43916
24571,64253
51560,135084
44823,115951
609,1352
30227,79389
609,1353
613,1364
615,1372
24572,64255
24575,64262
51564,135094
35645,94057
51566,135098
51566,135097
35645,94058
35645,94056
44826,115960
44826,115965
44826,115964
16623,43917
24580,64268
24580,64269
7965,20977
619,1383
35649,94063
619,1384
35659,94076
35659,94075
48840,127582
48843,127585
16628,43926
44827,115970
24581,64271
51569,135102
622,1388
622,1389
16628,43927
16628,43929
48843,127586
16628,43930
51570,135105
51570,135107
24582,64272
44827,115977
30230,79395
44833,115987
16635,43946
16638,43960
51572,135113
48846,127595
48846,127596
51581,135131
16645,43983
16645,43985
51599,135151
44834,115989
51602,135160
16645,43986
51602,135162
30236,79412
7969,20991
51702,135291
51726,135319
48847,127598
48847,127600
641,1425
51727,135324
30264,79445
16645,43989
35660,94082
30286,79475
48849,127606
51730,135330
51732,135333
48850,127607
51739,135344
30314,79548
30314,79549
30319,79557
30319,79559
48851,127609
30320,79562
645,1440
645,1439
645,1444
645,1445
648,1449
24584,64279
44837,115997
44837,115996
30326,79572
44837,115995
44837,115998
16646,43996
16660,44032
44837,116002
30344,79593
649,1450
30359,79627
30359,79628
44837,116003
30360,79632
44837,116004
30363,79646
51742,135348
51744,135351
30373,79663
30373,79664
30377,79670
44838,116009
650,1453
44838,116010
35663,94094
35663,94096
44838,116012
35668,94106
35668,94104
30377,79672
16660,44040
48852,127610
16665,44045
7969,21003
7969,20998
654,1459
16665,44047
44841,116022
16665,44046
35669,94108
35669,94110
35670,94111
656,1464
35670,94113
661,1470
35676,94123
44843,116041
44843,116045
44843,116047
661,1471
16672,44064
44846,116058
44846,116057
51744,135353
30377,79674
30377,79677
30392,79693
35676,94124
667,1487
667,1484
35677,94133
35677,94132
30393,79698
24586,64283
44850,116080
44850,116079
44851,116092
44850,116085
24588,64286
16675,44072
35684,94150
35689,94156
44852,116093
44852,116096
24588,64288
7994,21041
44854,116100
44856,116106
44859,116114
24588,64294
24590,64302
7994,21044
35696,94166
24591,64305
24591,64304
24594,64312
24594,64311
44859,116113
671,1503
671,1502
24597,64330
671,1501
44860,116121
671,1499
673,1513
24604,64339
673,1514
51747,135358
51749,135364
673,1516
674,1520
51749,135370
44861,116128
674,1522
44863,116133
44863,116134
7994,21045
7994,21046
51750,135372
51752,135374
675,1525
51752,135376
44864,116137
51752,135375
44900,116197
44900,116196
44905,116208
44906,116212
51757,135383
681,1537
44907,116218
44907,116217
30393,79701
30398,79719
690,1552
35702,94186
35702,94190
35702,94185
44908,116231
30404,79728
35707,94204
30405,79738
44909,116232
44911,116236
44911,116235
7997,21049
35721,94232
16676,44076
7997,21050
44911,116237
35721,94233
35721,94231
44911,116238
44913,116252
16679,44080
16679,44083
8002,21058
51757,135384
16682,44091
35727,94241
24604,64342
24606,64345
8002,21059
35738,94258
44913,116262
44913,116263
35740,94262
8007,21067
44917,116268
16684,44102
8007,21076
24607,64347
24607,64346
8007,21071
16684,44103
51759,135389
51760,135390
16684,44105
8007,21073
16684,44104
51762,135393
30408,79747
30418,79764
24607,64348
16688,44123
8008,21078
16693,44135
16693,44134
16693,44136
8010,21080
30420,79767
8010,21083
30421,79768
30421,79770
16694,44141
16694,44140
16694,44142
35740,94269
16694,44144
35743,94274
16694,44143
8022,21096
8022,21097
16695,44145
35743,94275
8022,21098
51763,135394
8022,21099
51813,135484
51813,135483
51820,135497
30421,79769
35751,94289
35751,94290
51820,135498
35751,94294
24607,64349
24608,64350
35773,94331
24610,64352
16695,44150
35790,94368
24631,64405
35790,94367
16698,44164
16698,44163
8023,21100
16698,44166
16698,44167
35795,94375
16699,44170
16699,44172
16699,44171
51820,135499
44919,116272
40702,105491
40702,105492
40702,105494
35795,94378
40703,105498
16701,44178
16705,44186
44920,116276
30422,79771
30425,79776
51822,135503
24632,64410
51823,135508
24632,64412
51824,135512
51831,135520
24635,64418
24635,64417
24635,64419
40708,105512
40708,105513
30425,79779
51860,135575
30427,79782
51860,135578
51860,135580
51863,135585
51863,135586
51863,135590
30427,79788
51903,135651
51903,135650
51903,135653
51904,135657
44922,116289
40709,105518
51907,135664
51907,135666
35800,94392
35800,94391
51909,135672
51909,135671
24636,64423
24637,64426
16717,44208
35801,94399
16717,44209
35813,94422
16721,44221
51914,135678
35831,94442
48858,127622
51915,135684
40711,105521
48858,127624
51916,135689
40711,105522
40711,105524
40711,105523
35834,94447
16725,44227
30433,79799
30433,79801
30433,79803
30433,79802
8024,21101
40711,105525
24638,64427
24638,64428
40711,105530
40712,105531
8024,21104
8025,21108
24638,64435
24647,64453
24647,64456
24647,64457
44930,116320
44930,116323
44930,116321
44930,116327
44930,116324
44930,116325
44931,116332
16734,44258
35894,94545
35894,94546
16735,44259
30434,79804
44934,116339
44934,116337
16735,44260
16735,44261
16735,44262
44935,116344
35895,94552
16738,44265
51918,135695
51918,135694
30435,79805
30435,79809
30435,79806
51919,135703
24647,64465
51922,135710
24647,64467
30435,79808
35895,94551
16742,44282
8026,21109
51925,135718
16744,44285
35895,94553
16744,44286
51932,135733
30436,79814
30436,79813
51949,135777
24649,64473
35897,94559
24649,64479
30436,79815
24652,64489
24652,64490
24652,64494
24652,64491
35898,94563
8030,21114
30439,79820
51951,135779
51951,135781
30441,79824
16746,44299
30441,79827
51975,135820
24656,64503
40717,105544
24658,64506
24658,64505
24658,64509
24658,64508
40718,105557
40718,105556
51980,135825
24658,64507
24658,64513
24658,64511
24658,64514
8034,21124
8037,21128
51981,135826
51981,135828
24659,64520
40719,105559
40719,105558
40719,105560
16753,44319
8071,21197
8071,21203
8071,21202
24661,64528
24662,64529
40726,105575
40728,105579
40728,105581
40728,105580
40728,105582
16756,44323
40728,105578
51982,135831
16760,44328
8071,21200
16760,44329
24663,64532
51991,135842
51991,135843
51991,135844
51993,135850
51997,135859
8071,21199
51997,135860
40729,105587
24665,64540
24665,64538
16762,44344
24665,64543
24665,64542
40732,105601
44935,116346
52004,135868
52005,135869
52013,135884
52013,135883
16762,44347
16762,44350
52048,135921
16765,44354
30443,79845
16767,44362
52053,135928
30445,79855
30445,79856
52058,135934
16770,44370
52061,135942
16770,44371
30455,79872
30456,79874
30456,79873
24667,64553
16770,44372
52063,135945
35903,94574
52065,135950
8071,21214
40732,105606
8078,21221
8085,21231
8084,21230
40733,105614
16773,44382
35903,94580
30456,79876
35905,94584
40733,105618
16773,44383
8089,21235
8090,21236
35909,94588
8090,21237
24668,64557
52065,135952
52065,135954
16773,44385
52065,135955
16783,44397
16783,44398
16783,44400
52070,135971
8091,21242
24669,64558
52070,135970
8092,21246
8107,21281
35913,94599
30456,79875
8108,21285
16784,44405
16786,44412
16786,44413
16786,44416
16786,44415
30459,79894
40733,105616
